acc_mag_mean,acc_mag_std,acc_mag_var,acc_mag_min,acc_mag_max,acc_mag_range,acc_mag_median,acc_mag_q25,acc_mag_q75,acc_mag_iqr,acc_mag_skewness,acc_mag_kurtosis,acc_mag_rms,acc_mag_mean_diff,acc_mag_std_diff,acc_mag_zero_crossing_rate,acc_mag_spectral_centroid,acc_mag_spectral_rolloff,acc_mag_spectral_bandwidth,acc_mag_low_freq_energy,acc_mag_mid_freq_energy,acc_mag_high_freq_energy,acc_mag_dominant_frequency,gyro_mag_mean,gyro_mag_std,gyro_mag_var,gyro_mag_min,gyro_mag_max,gyro_mag_range,gyro_mag_median,gyro_mag_q25,gyro_mag_q75,gyro_mag_iqr,gyro_mag_skewness,gyro_mag_kurtosis,gyro_mag_rms,gyro_mag_mean_diff,gyro_mag_std_diff,gyro_mag_zero_crossing_rate,jerk_x_mean,jerk_x_std,jerk_x_var,jerk_x_min,jerk_x_max,jerk_x_range,jerk_x_median,jerk_x_q25,jerk_x_q75,jerk_x_iqr,jerk_x_skewness,jerk_x_kurtosis,jerk_x_rms,jerk_x_mean_diff,jerk_x_std_diff,jerk_x_zero_crossing_rate,jerk_y_mean,jerk_y_std,jerk_y_var,jerk_y_min,jerk_y_max,jerk_y_range,jerk_y_median,jerk_y_q25,jerk_y_q75,jerk_y_iqr,jerk_y_skewness,jerk_y_kurtosis,jerk_y_rms,jerk_y_mean_diff,jerk_y_std_diff,jerk_y_zero_crossing_rate,jerk_z_mean,jerk_z_std,jerk_z_var,jerk_z_min,jerk_z_max,jerk_z_range,jerk_z_median,jerk_z_q25,jerk_z_q75,jerk_z_iqr,jerk_z_skewness,jerk_z_kurtosis,jerk_z_rms,jerk_z_mean_diff,jerk_z_std_diff,jerk_z_zero_crossing_rate,activity_intensity,window_id,start_idx,end_idx,window_size
10.332747806922717,5.117637522918692,26.190213815985363,1.327304075439829,35.34241651100412,34.01511243556429,9.750367270495719,7.18670683946562,12.294799132287281,5.108092292821661,1.2088618843664258,3.1516570524712098,11.530650070895897,6.49146787789614,9.14972516396353,0.0,11.961968881908517,22.25,9.054463978326998,0.8923408152603775,0.005911957208127728,0.05307640176147964,0.0,0.5860672032820795,0.48288898182242307,0.23318176876549643,0.0013917612206127397,2.3483464280329844,2.3469546668123717,0.48563885100010074,0.23426014258842226,0.8157833860266864,0.5815232434382642,1.2844278685344699,1.6006800347592094,0.7593790460161348,0.3004468047084493,0.44324341025530184,0.0,0.005095434141206032,3.3482289220462054,11.210636914426694,-12.426259460099999,11.078013152699999,23.504272612799998,0.11151809697,-1.5471826172,1.8616037750499999,3.4087863922499997,-0.21667986856082436,1.6016226482072558,3.348232799235409,4.281487510006213,5.820824742580493,0.6884422110552764,-0.003065233852261277,5.210029796490735,27.14441048032129,-14.087504882000001,14.62563583,28.713140712,0.01616638179999999,-2.97319221475,2.503618697875,5.476810912625,0.043146970245263976,0.7089120237793236,5.21003069818018,7.132977503062625,9.720962245013023,0.7688442211055276,-0.026121810070351643,9.098323577754009,82.7794919255145,-29.871731415,30.136231384000002,60.007962799,0.023351439999999002,-5.0888177489999995,4.2143362405,9.3031539895,-0.13587599825347402,1.1482185130581302,9.098361076285984,12.422157384883837,17.015656948459597,0.7688442211055276,12.29002911691203,0,0,200,200
10.445725900389066,5.4413202770805915,29.607966357768408,1.327304075439829,35.34241651100412,34.01511243556429,9.9634348198431,6.569172227501863,13.107751001570367,6.538578774068505,1.0043115347766869,1.9477929994374836,11.777994563754365,7.640471444487315,9.846781990067056,0.0,12.164284486242083,22.25,9.066875404159427,0.8822428280580085,0.006066795978140209,0.05195858595981678,0.0,0.6467338129114694,0.4413075086855076,0.19475231722220937,0.06394399943116924,2.3483464280329844,2.2844024286018154,0.53460829946544,0.3439373459180258,0.8157833860266864,0.4718460401086606,1.5094011419283275,2.3438431117391403,0.7829539845899098,0.3267802991119241,0.45316567738726715,0.0,0.0033194790175879534,3.489199800830797,12.174515250117672,-12.426259460099999,11.078013152699999,23.504272612799998,0.04505630500000013,-1.8429675296,2.1436173252,3.9865848548000002,-0.1903618681755373,1.010799118338575,3.4892013798373145,4.702747858213637,6.089737516282147,0.6884422110552764,0.012939423985427112,5.422419472332742,29.402632933933297,-14.087504882000001,14.62563583,28.713140712,-0.14130615200000007,-3.2685280612000005,3.8416113278999995,7.1101393891,0.03564826703269219,0.2601242477804546,5.422434910870427,7.9066912842851504,10.122530949596337,0.7839195979899497,0.006769841638190901,9.852164248161154,97.06514037274482,-29.871731415,30.136231384000002,60.007962799,0.42751099000000004,-6.5404989645,6.119274904999999,12.6597738695,-0.1156046214668362,0.33328801315869283,9.85216657408413,14.81390342031414,18.57333383151781,0.8090452261306532,12.560948548344275,1,50,250,200
10.499163972302124,4.838137263209745,23.407572177658686,1.327304075439829,27.027400440450176,25.700096365010346,10.026740912397004,7.106477988209043,13.179052098360124,6.072574110151081,0.6122776051067544,0.39330353476873237,11.560277518076528,7.027749078692802,8.923964806767719,0.0,11.905529236207666,22.5,9.46043087338846,0.905360095665431,0.003049370613462419,0.03614416265886293,0.0,0.8408657415875868,0.627172322393544,0.3933451219765115,0.06394399943116924,2.877413223153089,2.8134692237219197,0.5906815973783653,0.36219520547882206,1.298177746728205,0.935982541249383,0.9356819035523218,-0.19888118005643607,1.0489996746196606,0.28728566470331235,0.39653973813057386,0.0,0.00122233251859295,3.3744091340180016,11.386637003744118,-12.426259460099999,11.078013152699999,23.504272612799998,0.04505630500000013,-1.98330070495,2.056573333545,4.039874038495,-0.1775922237884537,1.2369603618724234,3.3744093554044245,4.524623572581617,5.857631714551765,0.7035175879396985,-0.011052142578894503,4.86854511561941,23.702731542821617,-11.500285035000001,14.318923645,25.819208680000003,0.0667611695,-2.71939498925,2.946472778,5.66586776725,0.06634701802876716,-0.0012082290999440026,4.868557660403869,7.074016779290304,9.084021915359068,0.7487437185929648,-0.048373527331658187,9.058343446160995,82.05358598860786,-26.338179476900002,21.709953921999997,48.0481333989,-0.1936972050000012,-5.715040514,5.5661750815,11.2812155955,-0.050263488582984746,-0.027233570382823924,9.058472607827124,13.734609943840404,17.319963865067717,0.8040201005025126,12.609277192696188,2,100,300,200
10.396260002310589,4.84812666574794,23.504332167136237,1.2299799852419633,25.395088544925017,24.165108559683052,10.08527305782641,6.95693755720833,13.588749247915121,6.631811690706791,0.44943398214853447,-0.0517134263547665,11.471118262958463,7.303522283244095,9.14076204236869,0.0,11.53283529808955,23.0,9.647830905478056,0.904086900565273,0.0023720082612551934,0.021989615901725428,0.0,0.8180851602902323,0.621639183806321,0.3864352748433889,0.06394399943116924,2.877413223153089,2.8134692237219197,0.583301281952997,0.35519196235968986,1.2746226435097636,0.9194306811500738,1.021084683793403,-0.04108677537344718,1.0274719481963894,0.26204315938588135,0.3618895966791601,0.0,-0.005544500304673368,3.0603610874140474,9.36580998535809,-12.426259460099999,11.078013152699999,23.504272612799998,0.04505630500000013,-1.7641564178,1.87941673265,3.64357315045,-0.21638553947356343,1.6417297083758386,3.060366109935496,4.031675179203586,5.155353007507641,0.6984924623115578,0.0009282205075376874,4.727053608515647,22.345035817780804,-11.500285035000001,14.318923645,25.819208680000003,-0.026045837409999995,-2.7176735689,3.35587142955,6.07354499845,0.05943900673894578,-0.08061827443271419,4.727053699649932,7.062391711255656,8.861513856687536,0.7487437185929648,-0.05981982514572864,9.314279835674828,86.75580885725869,-23.577171016,21.709953921999997,45.287124938,-0.26644592300000003,-5.7526872285,5.978642346499999,11.731329575,-0.0023912001404852398,-0.25546273153772336,9.314471926456116,14.430914243942423,18.037078639891735,0.8341708542713567,12.498590211154852,3,150,350,200
10.49199108217416,4.507253730825954,20.315336194044477,1.2299799852419633,23.04007752140941,21.810097536167444,10.436990403585177,7.141471359074782,13.525932861001737,6.384461501926955,0.3573538176866872,-0.2817294798797021,11.41915991053924,6.789016928819742,8.457378528898714,0.0,11.613897842859453,23.0,9.736633457231209,0.9173863876738889,0.003055622067316691,0.016133952011307608,0.0,0.7979650679507674,0.5889493097487125,0.34686128945348493,0.10203612630980019,2.877413223153089,2.7753770968432887,0.583568816102029,0.3710891093134827,1.1173414036246594,0.7462522943111767,1.1058040048279765,0.31438529951132077,0.9917709106054471,0.2303068842275233,0.30365259055034993,0.0,0.004937471169346701,3.0403864244919636,9.243949610235028,-9.514364776,9.921967164,19.436331940000002,0.03787124630000005,-2.2109024046,1.9009719085999999,4.1118743131999995,-0.08302435293683043,0.15334650182670684,3.0403904336214085,4.313071830060909,5.3791026536146225,0.7135678391959799,0.0010440600251256306,5.100360277159236,26.013674956823845,-10.899733886,13.065280609,23.965014495,0.10418335000000001,-3.1083611296,3.6979101559,6.806271285499999,-0.02237929902869459,-0.4051478856209312,5.100360384020445,7.734048780980404,9.649792264620826,0.7788944723618091,-0.06126932344221106,8.671204308579389,75.18978416112576,-20.786075131,21.449794921600002,42.235870052600006,-0.26644592300000003,-5.7526872285,5.278548203500001,11.031235432,0.029863945723767167,-0.2880766384716815,8.671420765429435,13.475306742624241,16.77525614958721,0.8341708542713567,12.410930821144687,4,200,400,200
10.494688769227778,4.903995159150168,24.04916852096828,0.58468525441634,23.799894557306402,23.215209302890063,10.461814769228091,6.74764403276431,13.724716311304025,6.9770722785397155,0.29783841201555117,-0.40942438505338075,11.583939782471417,7.453677688077488,9.125942410209893,0.0,11.7042188195451,22.25,9.432372380893755,0.9024707632962595,0.0037361463069899886,0.027624329951595184,0.0,0.833769936524409,0.5773367687353326,0.3333177445337549,0.0397348639331918,2.877413223153089,2.8376783592198973,0.6355961296857575,0.41585807082451764,1.1793612802966824,0.7635032094721648,1.0442373717301172,0.27197632758166934,1.0141449854856415,0.25454245515412494,0.33652809624769253,0.0,-0.01497263309346734,3.320971581222735,11.028852243289032,-9.514364776,11.636352082,21.150716858000003,0.016016693119999995,-2.3077510070000002,2.10185417195,4.409605178950001,0.07376985260335912,0.5080749945685343,3.321005333183129,4.639344101025859,5.8787151780909825,0.7236180904522613,0.012055583550251287,5.1642334143210045,26.669306757589577,-10.899733886,13.065280609,23.965014495,-0.09610015800000005,-3.10671455395,3.38116882335,6.487883377299999,-0.0012818650589129996,-0.39694164378609864,5.164247485808975,7.778882820819192,9.710644003675693,0.7587939698492462,-0.04157886294271353,9.365632725365693,87.7150763464408,-23.0834976156,22.29254242323,45.37604003883,0.06930587999999993,-6.9542385885,6.024896162,12.9791347505,0.01153913991798746,-0.5017762965040617,9.36572501989485,14.64923146278242,17.90514345254989,0.8190954773869347,12.598084767957058,5,250,450,200
10.489367457648118,4.809708374994836,23.133294652495465,0.58468525441634,23.799894557306402,23.215209302890063,10.47886312347757,6.939746128440885,13.602394563778912,6.662648435338027,0.245777652733766,-0.3625823357976663,11.539502775859228,7.240013847207021,8.895446397842086,0.0,11.478544681821598,22.5,9.415962308194112,0.9058646815307373,0.004924752043259191,0.026658961945084065,0.0,0.5627292023888532,0.29887657459246786,0.08932720684012702,0.02056524820736922,1.6963258074178933,1.675760559210524,0.5118202959630254,0.3499418695126558,0.7043165650799842,0.35437469556732837,0.9589745286683027,0.8231634154108383,0.6371745146043758,0.2571552963006261,0.32573341933188976,0.0,0.0073204554256281595,3.503532782895128,12.274741960820881,-9.514364776,13.250744934,22.76510971,-0.01826202390000009,-2.37129386895,2.5027954106449997,4.874089279594999,0.2933780010200033,1.0115828370193434,3.5035404307483766,4.978516818105505,6.316637900477795,0.7386934673366834,-0.02055098260301501,5.421255332951092,29.390009385050657,-11.052416382,13.065280609,24.117696991000003,-0.20597167970000002,-3.4382002257999997,3.690650253,7.1288504788,0.04063358346851444,-0.46410015007070937,5.421294285310161,8.281099062799901,10.347531406635273,0.7839195979899497,-0.011302626733668256,9.089881860514538,82.62595223811125,-23.0834976156,22.29254242323,45.37604003883,0.1633103939999998,-6.8935398115,6.071599041500001,12.965138853000001,0.016413209338949037,-0.46336275947388295,9.089888887521251,14.37278965951677,17.48620736255937,0.8542713567839196,12.176677290463603,6,300,500,200
10.429332684790324,4.500402039707218,20.25361851900089,0.58468525441634,23.799894557306402,23.215209302890063,10.40719056979782,7.1087556755674735,13.480447150652532,6.371691475085059,0.2331699971525505,-0.2097619643085693,11.358899540406044,6.778407094662696,8.263515495227718,0.0,11.492671549336272,22.25,9.42817720702917,0.9157931730050874,0.004380409139203754,0.02393080609870284,0.0,0.6548551979191549,0.5030448698395578,0.25305414107189766,0.02056524820736922,2.5830939033539004,2.562528655146531,0.5133277256867527,0.292911110079154,0.7835907678707154,0.49067965779156136,1.6311601086758232,2.366656141810444,0.8257659906496714,0.2573879304130598,0.3277346569062156,0.0,-0.004998399743718616,3.470797377252915,12.046434433945713,-9.514364776,13.250744934,22.76510971,-0.13202545170000002,-2.3077510070000002,2.18567985545,4.49343086245,0.3327202133651398,1.1039892683449457,3.470800976423988,5.060553797070253,6.360860991211329,0.7989949748743719,-0.010367636370351702,5.069264717089515,25.697444771928645,-11.052416382,12.816947022,23.869363404,-0.14879058840000003,-2.99871414145,2.9788055415,5.97751968295,0.0476644424112184,-0.22338294683142657,5.069275318999014,7.531290872738182,9.68354464246117,0.7939698492462312,-0.031161581055276274,8.406200974845705,70.66421482949687,-23.0834976156,22.29254242323,45.37604003883,-0.1682501219999999,-6.5991020995,5.694832533,12.2939346325,0.015128430974055232,-0.4751479013027433,8.40625873225603,13.354318187986468,16.083341756305305,0.8442211055276382,12.184665531055716,7,350,550,200
10.37895583428277,4.601376413655891,21.172664900148753,0.58468525441634,24.438666952358837,23.853981697942498,10.012399985265032,7.202007307040173,13.389896937713193,6.18788963067302,0.36693319888626147,0.02187037295178218,11.353210519942856,6.782524996799908,8.446552778708043,0.0,11.568771031530684,22.25,9.411930938493477,0.9116443385992271,0.003340713245465925,0.030614132105852045,0.0,0.6525397206061159,0.5128363371661717,0.2630011087180154,0.02056524820736922,2.5830939033539004,2.562528655146531,0.5052220068777531,0.2922195072416268,0.7835907678707154,0.49137126062908854,1.5693229553964934,2.068658220181403,0.8299452968037854,0.2547752449518913,0.32838711779408053,0.0,-0.009595122216582926,3.2079359885105347,10.290853306381061,-8.602311401,13.250744934,21.853056334999998,-0.24608825600000017,-1.9984192659,2.1624781037,4.1608973696,0.38631798670838696,1.4956773637964762,3.207950338261397,4.6730505233394455,5.929660314149562,0.7989949748743719,0.011054399190954812,4.671755126657502,21.825295963450657,-11.052416382,12.816947022,23.869363404,-0.17363891700000011,-2.78623100265,2.9788055415,5.76503654415,0.040860332378413855,-0.11136818397159232,4.6717682052079725,6.892652261968181,8.813333136584427,0.7788944723618091,-0.0475528720703519,8.553524515994125,73.16278164571254,-23.3532366988,22.29254242323,45.64577912203,-0.28111540999999995,-5.9839562995,5.694832533,11.6787888325,-0.028545612259006523,-0.24988932179413936,8.553656698825051,13.274526539901617,16.240094757194726,0.8341708542713567,12.183155816746641,8,400,600,200
10.359179605168006,4.156852423467002,17.279422070483484,0.817904977733862,24.438666952358837,23.620761974624976,10.031627400142149,7.340057034449815,13.389896937713193,6.049839903263377,0.3477131932829478,-0.005171178885154504,11.162079741813898,6.252489234015842,7.700766030415302,0.0,11.33871838767267,22.25,9.56122526687067,0.9261854955626988,0.002592881392895071,0.023918574836765866,0.0,0.6180905120622397,0.5131299815114138,0.2633023779259038,0.02056524820736922,2.5830939033539004,2.562528655146531,0.44920153734077084,0.2809974750000046,0.721113753061244,0.44011627806123943,1.7128982134114554,2.4714313876495,0.8033294834793913,0.2325282294391613,0.2955529059769575,0.0,0.02093611137688443,2.983821120362915,8.903188478323802,-8.602311401,13.250744934,21.853056334999998,-0.0836759949,-1.8831589507,2.1439167022000003,4.027075652900001,0.24991738597719637,1.2114438329745205,2.9838945690294403,4.414835968100939,5.535428766208879,0.7738693467336684,-0.0007491958090452083,4.712102605677144,22.20391096642933,-11.052416382,12.816947022,23.869363404,-0.2115101625000001,-3.1788645168,3.022065582165,6.200930098965,0.02220710214217247,-0.27610259908750345,4.712102665235944,7.18647005258111,9.039187663359844,0.7989949748743719,0.012187219346733778,7.711864773672531,59.47285828741127,-23.3532366988,21.225261845,44.578498543799995,-0.28111540999999995,-5.287604369,5.657185822000001,10.944790191000001,-0.0192456241035584,-0.32730244690690036,7.711874403523872,12.25902767501616,14.787549104820146,0.8492462311557789,11.965409225293289,9,450,650,200
